chr,start,end,gene_id,gene_type,gene_name
16,72078188,72128330,ENSG00000140830.4,protein_coding,TXNL4B
16,72088491,72094954,ENSG00000257017.3,protein_coding,HP
16,72088522,72111145,ENSG00000261701.1,protein_coding,HPR
16,72127461,72146811,ENSG00000140829.6,protein_coding,DHX38
16,72146056,72210777,ENSG00000118557.11,protein_coding,PMFBP1
16,72258464,72259043,ENSG00000261673.1,lincRNA,RP11-328J14.1
16,72459847,72463072,ENSG00000260664.1,lincRNA,AC004158.3
16,72816784,73093597,ENSG00000140836.9,protein_coding,ZFHX3
16,73126248,73127673,ENSG00000260880.2,lincRNA,RP11-346C20.2
16,73160536,73178346,ENSG00000197445.2,protein_coding,C16orf47
16,73265954,73267869,ENSG00000261227.2,lincRNA,AC140912.1
16,73420704,73455292,ENSG00000258779.2,lincRNA,RP11-140I24.1
16,73517216,73521643,ENSG00000258582.1,lincRNA,RP11-44L9.1
16,73533208,73533662,ENSG00000260687.1,lincRNA,RP11-44L9.2
16,73545075,73545553,ENSG00000259971.1,lincRNA,RP11-44L9.3
16,73577840,73592421,ENSG00000260848.1,lincRNA,CTD-2009A10.1
16,73846520,73849953,ENSG00000259817.1,lincRNA,RP11-53L24.1
16,74316313,74321417,ENSG00000261248.1,protein_coding,AC009120.10
16,74330673,74340186,ENSG00000103035.5,protein_coding,PSMD7
16,74401360,74403724,ENSG00000261079.1,lincRNA,RP11-252A24.3
16,74411156,74425978,ENSG00000196436.6,protein_coding,NPIPL2
16,74442529,74455649,ENSG00000140839.6,protein_coding,CLEC18B
16,74481325,74483790,ENSG00000260539.1,lincRNA,RP11-252A24.7
16,74485856,74641012,ENSG00000090863.7,protein_coding,GLG1
16,74655292,74700779,ENSG00000168411.8,protein_coding,RFWD3
16,74705753,74734858,ENSG00000168404.8,protein_coding,MLKL
16,74746853,74808729,ENSG00000103089.4,protein_coding,FA2H
16,74907468,75034071,ENSG00000103091.10,protein_coding,WDR59
16,75032928,75144892,ENSG00000186187.6,protein_coding,ZNRF1
16,75145758,75150669,ENSG00000166816.9,protein_coding,LDHD
16,75182390,75206134,ENSG00000184517.7,protein_coding,ZFP1
16,75237994,75241083,ENSG00000168928.8,protein_coding,CTRB2
16,75252898,75258822,ENSG00000168925.6,protein_coding,CTRB1
16,75262928,75301951,ENSG00000050820.12,protein_coding,BCAR1
16,75327596,75467383,ENSG00000153774.4,protein_coding,CFDP1
16,75446582,75498604,ENSG00000261717.1,protein_coding,RP11-77K12.1
16,75476952,75499395,ENSG00000166822.8,protein_coding,TMEM170A
16,75509794,75529305,ENSG00000203472.3,lincRNA,RP11-77K12.4
16,75510949,75529282,ENSG00000183196.4,protein_coding,CHST6
16,75562430,75579326,ENSG00000260092.1,protein_coding,RP11-77K12.7
16,75562433,75569145,ENSG00000135702.10,protein_coding,CHST5
16,75572015,75590176,ENSG00000205084.4,protein_coding,TMEM231
16,75600249,75611779,ENSG00000034713.3,protein_coding,GABARAPL2
16,75630879,75657198,ENSG00000065457.5,protein_coding,ADAT1
16,75661622,75682541,ENSG00000065427.10,protein_coding,KARS
16,75681684,75795051,ENSG00000166848.4,protein_coding,TERF2IP
16,75728367,75734089,ENSG00000214325.2,protein_coding,AC025287.1
16,75872528,75894765,ENSG00000261313.1,lincRNA,RP11-2C15.1
16,76141181,76181704,ENSG00000260223.1,lincRNA,RP11-293N14.1
16,76262283,76296263,ENSG00000260983.1,lincRNA,RP11-150D5.2
16,76311176,76593135,ENSG00000152910.13,protein_coding,CNTNAP4
16,76587314,76669520,ENSG00000261833.1,protein_coding,RP11-58C22.1
16,76668895,76692375,ENSG00000250514.1,lincRNA,RP11-96P7.1
16,76770239,76962066,ENSG00000259995.1,lincRNA,CTD-2336H13.2
16,77224732,77236302,ENSG00000103111.10,protein_coding,MON1B
16,77233294,77247112,ENSG00000205078.5,protein_coding,SYCE1L
16,77281710,77469011,ENSG00000140873.11,protein_coding,ADAMTS18
16,77624703,77644578,ENSG00000261154.1,lincRNA,RP11-571O6.1
16,77756411,77776157,ENSG00000140876.7,protein_coding,NUDT7
16,77822427,78014004,ENSG00000171724.2,protein_coding,VAT1L
16,78056412,78100658,ENSG00000166509.6,protein_coding,CLEC3A
16,78133310,79246564,ENSG00000186153.11,protein_coding,WWOX
16,79246608,79263350,ENSG00000261722.1,lincRNA,RP11-679B19.2
16,79539500,79550190,ENSG00000261472.1,lincRNA,RP11-467I17.1
16,79619740,79634611,ENSG00000178573.6,protein_coding,MAF
16,79710005,79841819,ENSG00000260876.1,lincRNA,RP11-345M22.1
16,79750622,79804460,ENSG00000261390.1,lincRNA,RP11-345M22.2
16,79831947,79861047,ENSG00000261082.1,lincRNA,RP11-345M22.3
16,80074559,80079642,ENSG00000260237.1,lincRNA,RP11-148M9.1
16,80099733,80201474,ENSG00000260706.1,lincRNA,RP11-525K10.1
16,80213026,80214579,ENSG00000261376.1,lincRNA,RP11-525K10.2
16,80574631,80584657,ENSG00000168589.10,protein_coding,DYNLRB2
16,80600691,80606705,ENSG00000260737.1,lincRNA,RP11-18F14.1
16,80631803,80636416,ENSG00000261128.1,lincRNA,RP11-18F14.2
16,80637609,80838226,ENSG00000166446.9,protein_coding,CDYL2
16,80862632,80926492,ENSG00000260896.1,lincRNA,RP11-314O13.1
16,81009698,81053875,ENSG00000103121.4,protein_coding,CMC2
16,81040103,81066719,ENSG00000166451.9,protein_coding,CENPN
16,81069452,81080963,ENSG00000166454.5,protein_coding,ATMIN
16,81087102,81110872,ENSG00000166455.9,protein_coding,C16orf46
16,81110924,81112466,ENSG00000245059.2,lincRNA,RP11-303E16.7
16,81115566,81130008,ENSG00000140905.5,protein_coding,GCSH
16,81272053,81324747,ENSG00000135697.5,protein_coding,BCMO1
16,81348557,81413940,ENSG00000127688.3,protein_coding,GAN
16,81416874,81424489,ENSG00000261609.1,lincRNA,MIR4720
16,81478775,81745173,ENSG00000153815.9,protein_coding,CMIP
16,81771853,81801311,ENSG00000261218.1,lincRNA,RP11-960L18.1
16,81772702,81991899,ENSG00000197943.5,protein_coding,PLCG2
16,81993524,81996298,ENSG00000260682.1,lincRNA,RP11-510J16.3
16,82031257,82045093,ENSG00000184860.4,protein_coding,SDR42E1
16,82068609,82132139,ENSG00000086696.4,protein_coding,HSD17B2
16,82181403,82203831,ENSG00000135698.5,protein_coding,MPHOSPH6
16,82203901,82209408,ENSG00000261029.1,lincRNA,CTD-2588J6.2
16,82529598,82544524,ENSG00000261285.1,lincRNA,RP11-481E4.2
16,82587654,82608815,ENSG00000261176.1,lincRNA,RP11-2L4.1
16,82660408,83830204,ENSG00000140945.10,protein_coding,CDH13
16,83831266,83834245,ENSG00000260523.1,lincRNA,RP11-483P21.3
16,83841448,83853342,ENSG00000230989.2,protein_coding,HSBP1
16,83932731,83949787,ENSG00000103150.4,protein_coding,MLYCD
16,83981887,83999937,ENSG00000140961.8,protein_coding,OSGIN1
16,84002237,84036381,ENSG00000103154.5,protein_coding,NECAB2
16,84043272,84076241,ENSG00000166558.6,protein_coding,SLC38A8
16,84087368,84150511,ENSG00000140943.11,protein_coding,MBTPS1
16,84155886,84178797,ENSG00000103160.6,protein_coding,HSDL1
16,84178865,84212373,ENSG00000154099.12,protein_coding,DNAAF1
16,84211458,84220669,ENSG00000103168.12,protein_coding,TAF1C
16,84224744,84230774,ENSG00000140955.6,protein_coding,ADAD2
16,84255823,84273356,ENSG00000168418.6,protein_coding,KCNG4
16,84328252,84363450,ENSG00000103175.5,protein_coding,WFDC1
16,84402133,84497793,ENSG00000064270.7,protein_coding,ATP2C2
16,84511681,84587639,ENSG00000140950.10,protein_coding,KIAA1609
16,84599200,84651683,ENSG00000103187.5,protein_coding,COTL1
16,84682131,84701292,ENSG00000135686.8,protein_coding,KLHL36
16,84733584,84813528,ENSG00000103194.10,protein_coding,USP10
16,84853590,84954374,ENSG00000103196.7,protein_coding,CRISPLD2
16,85007787,85045141,ENSG00000153786.8,protein_coding,ZDHHC7
16,85061375,85127836,ENSG00000135709.8,protein_coding,KIAA0513
16,85131965,85146114,ENSG00000153789.7,protein_coding,FAM92B
16,85316564,85319569,ENSG00000179219.5,lincRNA,LINC00311
16,85391069,85393055,ENSG00000261567.1,protein_coding,RP11-680G10.1
16,85645015,85709810,ENSG00000131149.13,protein_coding,KIAA0182
16,85709804,85722605,ENSG00000131153.3,protein_coding,GINS2
16,85741123,85784689,ENSG00000154102.5,protein_coding,C16orf74
16,85812230,85833148,ENSG00000131148.3,protein_coding,COX4NB
16,85832239,85840650,ENSG00000131143.4,protein_coding,COX4I1
16,85932409,85956197,ENSG00000140968.5,protein_coding,IRF8
16,86115015,86123132,ENSG00000261177.1,lincRNA,RP11-805I24.1
16,86369374,86379285,ENSG00000168367.4,protein_coding,AC092327.1
16,86544133,86548076,ENSG00000103241.5,protein_coding,FOXF1
16,86563782,86588841,ENSG00000103248.12,protein_coding,MTHFSD
16,86600857,86602539,ENSG00000176692.4,protein_coding,FOXC2
16,86612115,86615303,ENSG00000176678.3,protein_coding,FOXL1
16,86669934,86670751,ENSG00000260387.1,lincRNA,RP11-463O9.6
16,86679907,86702529,ENSG00000261161.1,lincRNA,RP11-58A18.1
16,86754294,86755560,ENSG00000260026.1,lincRNA,CTD-2015G9.1
16,87091390,87097597,ENSG00000232190.2,lincRNA,RP11-134D3.1
16,87117168,87351022,ENSG00000260456.1,protein_coding,C16orf95
16,87245728,87260036,ENSG00000261095.1,lincRNA,RP11-899L11.1
16,87336482,87367879,ENSG00000131152.4,protein_coding,C16orf95
16,87362942,87425748,ENSG00000103264.10,protein_coding,FBXO31
16,87417601,87438385,ENSG00000140941.7,protein_coding,MAP1LC3B
16,87439852,87525651,ENSG00000140948.7,protein_coding,ZCCHC14
16,87526161,87549241,ENSG00000260750.1,lincRNA,RP11-482M8.1
16,87635441,87731762,ENSG00000154118.8,protein_coding,JPH3
16,87727144,87729753,ENSG00000226180.2,protein_coding,AC010536.2
16,87730091,87799598,ENSG00000104731.9,protein_coding,KLHDC4
16,87731749,87739290,ENSG00000205047.3,protein_coding,AC010536.1
16,87863629,87903094,ENSG00000103257.4,protein_coding,SLC7A5
16,87921625,87970135,ENSG00000174990.3,protein_coding,CA5A
16,87982850,88152028,ENSG00000172530.13,protein_coding,BANP
16,88225092,88227273,ENSG00000261816.1,lincRNA,RP11-863P13.2
16,88493879,88507165,ENSG00000225614.2,protein_coding,ZNF469
16,88519725,88601572,ENSG00000179588.3,protein_coding,ZFPM1
16,88620112,88636548,ENSG00000205036.2,protein_coding,C16orf85
16,88636789,88698374,ENSG00000158545.10,protein_coding,ZC3H18
16,88704999,88706881,ENSG00000124391.4,protein_coding,IL17C
16,88709691,88717560,ENSG00000051523.6,protein_coding,CYBA
16,88718343,88729569,ENSG00000167508.5,protein_coding,MVD
16,88744090,88752901,ENSG00000185669.5,protein_coding,SNAI3
16,88762903,88772829,ENSG00000158717.6,protein_coding,RNF166
16,88772871,88781794,ENSG00000174177.8,protein_coding,CTU2
16,88781751,88851619,ENSG00000103335.14,protein_coding,PIEZO1
16,88869621,88875666,ENSG00000167513.4,protein_coding,CDT1
16,88875747,88878352,ENSG00000198931.6,protein_coding,APRT
16,88880142,88923378,ENSG00000141012.7,protein_coding,GALNS
16,88922628,88929094,ENSG00000167515.6,protein_coding,TRAPPC2L
16,88928034,88933068,ENSG00000205022.5,protein_coding,PABPN1L
16,88941266,89043612,ENSG00000129993.10,protein_coding,CBFA2T3
16,89006197,89017932,ENSG00000205018.2,protein_coding,RP11-830F9.6
16,89050440,89061777,ENSG00000259989.1,lincRNA,CTD-2555A7.1
16,89112580,89119373,ENSG00000256982.1,lincRNA,CTD-2555A7.2
16,89154783,89222254,ENSG00000176715.11,protein_coding,ACSF3
16,89225554,89230653,ENSG00000180422.3,lincRNA,LINC00304
16,89232791,89235555,ENSG00000205015.1,lincRNA,RP11-46C24.3
16,89238175,89261900,ENSG00000129910.3,protein_coding,CDH15
16,89284118,89295363,ENSG00000170100.9,protein_coding,ZNF778
16,89284120,89302402,ENSG00000205014.4,protein_coding,AC009113.1
16,89323587,89333938,ENSG00000260637.1,lincRNA,RP11-46C24.5
16,89334038,89556969,ENSG00000167522.9,protein_coding,ANKRD11
16,89557325,89624176,ENSG00000197912.8,protein_coding,SPG7
16,89627065,89630950,ENSG00000167526.9,protein_coding,RPL13
16,89642176,89663654,ENSG00000178773.10,protein_coding,CPNE7
16,89679716,89704839,ENSG00000015413.5,protein_coding,DPEP1
16,89710839,89724253,ENSG00000131165.10,protein_coding,CHMP1A
16,89724210,89737680,ENSG00000167523.8,protein_coding,C16orf55
16,89747145,89762772,ENSG00000185324.17,protein_coding,CDK10
16,89749028,89752977,ENSG00000260259.1,protein_coding,RP11-368I7.4
16,89762751,89768113,ENSG00000158792.11,protein_coding,SPATA2L
16,89773542,89787394,ENSG00000075399.7,protein_coding,C16orf7
16,89786808,89807311,ENSG00000158805.7,protein_coding,ZNF276
16,89803957,89883065,ENSG00000187741.9,protein_coding,FANCA
16,89884587,89937727,ENSG00000204991.6,protein_coding,SPIRE2
16,89940000,89984641,ENSG00000141002.11,protein_coding,TCF25
16,89978527,89981576,ENSG00000255773.1,lincRNA,RP11-566K11.1
16,89979826,90002505,ENSG00000258947.1,protein_coding,RP11-566K11.2
16,89984287,89987385,ENSG00000258839.1,protein_coding,MC1R
16,89987800,90005169,ENSG00000198211.7,protein_coding,TUBB3
16,90014333,90034468,ENSG00000140995.12,protein_coding,DEF8
16,90036206,90038942,ENSG00000177946.4,protein_coding,CENPBD1
16,90071273,90086536,ENSG00000003249.8,protein_coding,DBNDD1
16,90086037,90111383,ENSG00000141013.10,protein_coding,GAS8
16,90095316,90096309,ENSG00000221819.2,protein_coding,C16orf3
16,90106169,90114181,ENSG00000222019.2,protein_coding,AC133919.6
16,90122974,90158480,ENSG00000126856.8,protein_coding,PRDM7
16,90171503,90172724,ENSG00000260507.1,lincRNA,RP11-356C4.3
17,5810,31427,ENSG00000262359.1,protein_coding,DOC2B
17,33615,41378,ENSG00000262836.1,lincRNA,AC108004.2
17,62293,236045,ENSG00000181031.11,protein_coding,RPH3AL
17,260118,273510,ENSG00000187624.7,protein_coding,C17orf97
17,289769,295730,ENSG00000183688.4,protein_coding,FAM101B
17,411908,624957,ENSG00000141252.14,protein_coding,VPS53
17,635652,646212,ENSG00000167695.8,protein_coding,FAM57A
17,647654,657239,ENSG00000179409.6,protein_coding,GEMIN4
17,660337,686505,ENSG00000167699.8,protein_coding,GLOD4
17,666805,668559,ENSG00000262228.1,lincRNA,RP11-676J12.4
17,685513,695749,ENSG00000171861.6,protein_coding,RNMTL1
17,702553,883010,ENSG00000167693.12,protein_coding,NXN
17,812872,814452,ENSG00000262003.1,protein_coding,RP11-676J12.7
17,900357,905388,ENSG00000177370.2,protein_coding,TIMM22
17,906758,1132315,ENSG00000159842.8,protein_coding,ABR
17,1145233,1157294,ENSG00000262213.1,lincRNA,AC144836.1
17,1173853,1174754,ENSG00000205899.3,protein_coding,BHLHA9
17,1182957,1204281,ENSG00000184811.3,protein_coding,TUSC5
17,1247566,1303672,ENSG00000108953.10,protein_coding,YWHAE
17,1323983,1366456,ENSG00000167193.7,protein_coding,CRK
17,1367392,1396106,ENSG00000197879.8,protein_coding,MYO1C
17,1397865,1420182,ENSG00000132376.13,protein_coding,INPP5K
17,1421012,1466110,ENSG00000174238.8,protein_coding,PITPNA
17,1477673,1532180,ENSG00000167703.9,protein_coding,SLC43A2
17,1537152,1549041,ENSG00000074660.11,protein_coding,SCARF1
17,1549444,1553371,ENSG00000167705.7,protein_coding,RILP
17,1553923,1588176,ENSG00000174231.11,protein_coding,PRPF8
17,1611064,1613732,ENSG00000185561.8,protein_coding,TLCD2
17,1614805,1620468,ENSG00000186594.6,lincRNA,MIR22HG
17,1619817,1641893,ENSG00000167716.12,protein_coding,WDR81
17,1646130,1658562,ENSG00000167711.9,protein_coding,SERPINF2
17,1665253,1680868,ENSG00000132386.5,protein_coding,SERPINF1
17,1682779,1733928,ENSG00000186532.7,protein_coding,SMYD4
17,1732996,1803376,ENSG00000132383.7,protein_coding,RPA1
17,1837978,1928178,ENSG00000185924.4,protein_coding,RTN4RL1
17,1898908,1906832,ENSG00000262445.1,lincRNA,CTD-2545H1.2
17,1921010,1924000,ENSG00000228133.2,lincRNA,AC099684.1
17,1923246,1926958,ENSG00000262869.1,lincRNA,CTD-2545H1.1
17,1933404,1946724,ENSG00000108963.10,protein_coding,DPH1
17,1945277,1946725,ENSG00000214014.3,protein_coding,OVCA2
17,1945327,1946724,ENSG00000262664.1,protein_coding,OVCA2
17,1946769,1948262,ENSG00000263050.1,lincRNA,RP11-667K14.3
17,1957448,1962980,ENSG00000177374.7,protein_coding,HIC1
17,1963133,2207065,ENSG00000070366.8,protein_coding,SMG6
17,2206677,2228554,ENSG00000167720.7,protein_coding,SRR
17,2225951,2240801,ENSG00000167721.5,protein_coding,TSR1
17,2240792,2284352,ENSG00000141258.7,protein_coding,SGSM2
17,2287354,2304412,ENSG00000070444.8,protein_coding,MNT
17,2319343,2415200,ENSG00000127804.6,protein_coding,METTL16
17,2496504,2588888,ENSG00000007168.6,protein_coding,PAFAH1B1
17,2592680,2615957,ENSG00000132361.9,protein_coding,KIAA0664
17,2680350,2941033,ENSG00000132359.9,protein_coding,RAP1GAP2
17,2965963,2966901,ENSG00000262628.1,protein_coding,OR1D5
17,2995352,2996290,ENSG00000184166.1,protein_coding,OR1D2
17,3029878,3030875,ENSG00000183024.3,protein_coding,OR1G1
17,3038263,3080325,ENSG00000261848.1,lincRNA,CTD-2309O5.3
17,3100813,3101742,ENSG00000172150.4,protein_coding,OR1A2
17,3118915,3119844,ENSG00000172146.1,protein_coding,OR1A1
17,3181193,3182268,ENSG00000221882.2,protein_coding,OR3A2
17,3194929,3195876,ENSG00000180090.3,protein_coding,OR3A1
17,3300398,3301704,ENSG00000180016.2,protein_coding,OR1E1
17,3323862,3324827,ENSG00000159961.1,protein_coding,OR3A3
17,3336164,3337135,ENSG00000127780.2,protein_coding,OR1E2
17,3343313,3417146,ENSG00000141255.7,protein_coding,SPATA22
17,3343316,3417146,ENSG00000262314.1,protein_coding,RP11-147K16.2
17,3375668,3406713,ENSG00000108381.6,protein_coding,ASPA
17,3413796,3461289,ENSG00000167723.9,protein_coding,TRPV3
17,3468738,3539543,ENSG00000262304.1,protein_coding,RP11-235E17.2
17,3468738,3500392,ENSG00000196689.6,protein_coding,TRPV1
17,3511556,3539616,ENSG00000197417.7,protein_coding,SHPK
17,3539762,3564836,ENSG00000040531.10,protein_coding,CTNS
17,3566196,3571976,ENSG00000213977.3,protein_coding,TAX1BP3
17,3566357,3599488,ENSG00000257950.2,protein_coding,RP11-48B14.2
17,3572090,3572962,ENSG00000127774.5,protein_coding,TMEM93
17,3575748,3599698,ENSG00000083454.16,protein_coding,P2RX5
17,3617922,3704537,ENSG00000083457.6,protein_coding,ITGAE
17,3627211,3630067,ENSG00000177602.4,protein_coding,GSG2
17,3705459,3706676,ENSG00000262194.1,lincRNA,CTD-3195I5.5
17,3710042,3712148,ENSG00000262758.1,lincRNA,CTD-3195I5.1
17,3714460,3749545,ENSG00000074356.11,protein_coding,C17orf85
17,3763609,3798185,ENSG00000004660.10,protein_coding,CAMKK1
17,3799886,3819794,ENSG00000108405.3,protein_coding,P2RX1
17,3827169,3867736,ENSG00000074370.13,protein_coding,ATP2A3
17,3880397,3885193,ENSG00000263312.1,lincRNA,RP11-459C13.1
17,3907739,4046314,ENSG00000074755.9,protein_coding,ZZEF1
17,4046462,4090605,ENSG00000167740.3,protein_coding,CYB5D2
17,4066665,4167274,ENSG00000185722.9,protein_coding,ANKFY1
17,4172554,4269923,ENSG00000132388.8,protein_coding,UBE2G1
17,4336983,4391503,ENSG00000182557.3,protein_coding,SPNS3
17,4402133,4442330,ENSG00000183018.3,protein_coding,SPNS2
17,4442192,4458926,ENSG00000132382.9,protein_coding,MYBBP1A
17,4460222,4464113,ENSG00000167741.5,protein_coding,GGT6
17,4487294,4511614,ENSG00000188176.7,protein_coding,SMTNL2
17,4513744,4520945,ENSG00000261863.1,lincRNA,RP11-141J13.5
17,4534197,4545589,ENSG00000161905.7,protein_coding,ALOX15
17,4574679,4607632,ENSG00000141456.9,protein_coding,PELP1
17,4613784,4624794,ENSG00000141480.12,protein_coding,ARRB2
17,4634723,4636905,ENSG00000161920.5,protein_coding,MED11
17,4636821,4643217,ENSG00000161921.10,protein_coding,CXCL16
17,4643319,4649411,ENSG00000141497.8,protein_coding,ZMYND15
17,4675179,4686506,ENSG00000142484.5,protein_coding,TM4SF5
17,4688580,4689728,ENSG00000182853.7,protein_coding,VMO1
17,4692254,4693685,ENSG00000182327.7,protein_coding,GLTPD2
17,4699439,4701790,ENSG00000142507.5,protein_coding,PSMB6
17,4710391,4726729,ENSG00000129219.8,protein_coding,PLD2
17,4736683,4801356,ENSG00000141503.10,protein_coding,MINK1
17,4801069,4806369,ENSG00000108556.7,protein_coding,CHRNE
17,4802713,4806227,ENSG00000205710.3,protein_coding,C17orf107
17,4835592,4838325,ENSG00000185245.5,protein_coding,GP1BA
17,4840425,4843546,ENSG00000108528.9,protein_coding,SLC25A11
17,4843303,4848517,ENSG00000108523.11,protein_coding,RNF167
17,4848947,4852356,ENSG00000108518.7,protein_coding,PFN1
17,4851387,4860426,ENSG00000108515.12,protein_coding,ENO3
17,4862521,4871167,ENSG00000091640.3,protein_coding,SPAG7
17,4871287,4890960,ENSG00000108509.15,protein_coding,CAMTA2
17,4891425,4900905,ENSG00000196388.4,protein_coding,INCA1
17,4901243,4931696,ENSG00000129250.7,protein_coding,KIF1C
17,4935895,4955304,ENSG00000132517.10,protein_coding,SLC52A1
17,4981543,4999669,ENSG00000180787.5,protein_coding,ZFP3
17,5008836,5026411,ENSG00000167840.9,protein_coding,ZNF232
17,5019733,5078329,ENSG00000129204.11,protein_coding,USP6
17,5082831,5095178,ENSG00000180626.8,protein_coding,ZNF594
17,5112256,5138155,ENSG00000161929.9,protein_coding,SCIMP
17,5143803,5144838,ENSG00000263164.1,lincRNA,RP11-333E1.2
17,5185558,5289129,ENSG00000029725.11,protein_coding,RABEP1
17,5264258,5323480,ENSG00000108559.6,protein_coding,NUP88
17,5322961,5336196,ENSG00000129197.9,protein_coding,RPAIN
17,5328469,5336196,ENSG00000215099.3,protein_coding,AC004148.1
17,5336097,5352150,ENSG00000108561.4,protein_coding,C1QBP
17,5344232,5372380,ENSG00000005100.8,protein_coding,DHX33
17,5372412,5373680,ENSG00000262099.1,lincRNA,CTC-524C5.5
17,5374571,5390131,ENSG00000072849.6,protein_coding,DERL2
17,5389605,5394134,ENSG00000167842.11,protein_coding,MIS12
17,5402747,5522744,ENSG00000091592.9,protein_coding,NLRP1
17,5675554,6027747,ENSG00000179314.9,protein_coding,WSCD1
17,6297013,6338519,ENSG00000129221.9,protein_coding,AIPL1
17,6347735,6354789,ENSG00000129195.9,protein_coding,FAM64A
17,6354584,6459814,ENSG00000091622.10,protein_coding,PITPNM3
17,6481468,6544247,ENSG00000198920.4,protein_coding,KIAA0753
17,6544078,6547861,ENSG00000129235.6,protein_coding,TXNDC17
17,6546635,6554954,ENSG00000108590.6,protein_coding,MED31
17,6554971,6556791,ENSG00000212734.4,protein_coding,C17orf100
17,6588032,6616886,ENSG00000141485.10,protein_coding,SLC13A5
17,6658766,6678966,ENSG00000132530.11,protein_coding,XAF1
17,6679542,6700420,ENSG00000177294.6,protein_coding,FBXO39
17,6692452,6735080,ENSG00000167858.8,protein_coding,TEKT1
17,6779954,6922978,ENSG00000215067.4,protein_coding,MIR497HG
17,6897961,6898508,ENSG00000262089.1,lincRNA,RP11-589P10.5
17,6899384,6914055,ENSG00000108839.7,protein_coding,ALOX12
17,6915736,6917851,ENSG00000219200.5,protein_coding,RNASEK
17,6915954,6920839,ENSG00000161939.11,protein_coding,C17orf49
17,6917814,6920844,ENSG00000258315.1,protein_coding,C17orf49
17,6926339,6933609,ENSG00000161940.6,protein_coding,BCL6B
17,6939394,6943440,ENSG00000174327.6,protein_coding,SLC16A13
17,6944949,6947242,ENSG00000174326.7,protein_coding,SLC16A11
17,6977856,6983626,ENSG00000132514.8,protein_coding,CLEC10A
17,7004641,7019019,ENSG00000161944.11,protein_coding,ASGR2
17,7076750,7082883,ENSG00000141505.7,protein_coding,ASGR1
17,7093209,7123369,ENSG00000132535.11,protein_coding,DLG4
17,7120444,7128587,ENSG00000072778.12,protein_coding,ACADVL
17,7128660,7137864,ENSG00000004975.7,protein_coding,DVL2
17,7138347,7143041,ENSG00000040633.7,protein_coding,PHF23
17,7143333,7146089,ENSG00000170296.5,protein_coding,GABARAP
17,7146910,7155810,ENSG00000175826.7,protein_coding,CTDNEP1
17,7150148,7165408,ENSG00000262302.1,protein_coding,RP1-4G17.5
17,7154735,7163259,ENSG00000170291.8,protein_coding,C17orf81
17,7163222,7167302,ENSG00000181885.12,protein_coding,CLDN7
17,7184986,7191576,ENSG00000181856.10,protein_coding,SLC2A4
17,7191571,7197934,ENSG00000006047.8,protein_coding,YBX2
17,7210318,7215774,ENSG00000132507.13,protein_coding,EIF5A
17,7214643,7218883,ENSG00000132522.10,protein_coding,GPS2
17,7218947,7232712,ENSG00000215041.4,protein_coding,NEURL4
17,7239848,7254797,ENSG00000072818.6,protein_coding,ACAP1
17,7255208,7258258,ENSG00000213859.3,protein_coding,KCTD11
17,7258442,7260538,ENSG00000182896.8,protein_coding,TMEM95
17,7283853,7293093,ENSG00000174292.7,protein_coding,TNK1
17,7293046,7307416,ENSG00000187838.10,protein_coding,PLSCR3
17,7306294,7307456,ENSG00000205544.3,protein_coding,C17orf61
17,7308193,7323179,ENSG00000169992.5,protein_coding,NLGN2
17,7323643,7327553,ENSG00000181323.6,protein_coding,SPEM1
17,7328934,7330887,ENSG00000184560.3,protein_coding,C17orf74
17,7338762,7340998,ENSG00000181284.2,protein_coding,TMEM102
17,7341592,7349285,ENSG00000161958.5,protein_coding,FGF11
17,7348380,7361026,ENSG00000170175.6,protein_coding,CHRNB1
17,7362685,7387582,ENSG00000174282.7,protein_coding,ZBTB4
17,7384721,7386383,ENSG00000259224.1,protein_coding,SLC35G6
17,7387685,7417933,ENSG00000181222.10,protein_coding,POLR2A
17,7452208,7464925,ENSG00000239697.6,protein_coding,TNFSF12
17,7452416,7464918,ENSG00000248871.1,protein_coding,TNFSF12-TNFSF13
17,7461609,7464925,ENSG00000161955.12,protein_coding,TNFSF13
17,7465272,7475287,ENSG00000161956.7,protein_coding,SENP3
17,7476024,7482324,ENSG00000161960.9,protein_coding,EIF4A1
17,7482922,7485431,ENSG00000129226.8,protein_coding,CD68
17,7486965,7496107,ENSG00000129255.9,protein_coding,MPDU1
17,7491496,7493488,ENSG00000129194.3,protein_coding,SOX15
17,7494548,7518189,ENSG00000129245.7,protein_coding,FXR2
17,7517382,7536700,ENSG00000129214.9,protein_coding,SHBG
17,7529552,7531194,ENSG00000141504.7,protein_coding,SAT2
17,7549945,7561086,ENSG00000129244.4,protein_coding,ATP1B2
17,7565097,7590856,ENSG00000141510.9,protein_coding,TP53
17,7589389,7606820,ENSG00000141499.10,protein_coding,WRAP53
17,7608520,7614696,ENSG00000108947.4,protein_coding,EFNB3
17,7620672,7737062,ENSG00000183914.9,protein_coding,DNAH2
17,7743222,7758114,ENSG00000132510.6,protein_coding,KDM6B
17,7758383,7759417,ENSG00000167874.6,protein_coding,TMEM88
17,7760003,7788591,ENSG00000183011.8,protein_coding,LSMD1
17,7761064,7765600,ENSG00000182224.6,protein_coding,CYB5D1
17,7788124,7816078,ENSG00000170004.12,protein_coding,CHD3
17,7825177,7833121,ENSG00000170049.5,protein_coding,KCNAB3
